id_da_questao,id_da_alternativa,codigo_erro,nome_erro
34152,122625,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34152,122627,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34152,122628,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34154,122633,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34154,122635,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34154,122636,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34155,122637,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34155,122638,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34155,122640,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34156,122641,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34156,122642,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34156,122643,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34195,122797,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34195,122798,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34195,122800,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34196,122802,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34196,122803,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34196,122804,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34199,122813,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34199,122814,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34199,122816,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34202,122825,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34202,122827,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34202,122828,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34214,122873,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34214,122874,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34214,122876,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34218,122889,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34218,122890,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34218,122892,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34222,122905,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34222,122906,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34222,122907,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34224,122913,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34224,122915,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34224,122916,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34245,122997,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34245,122998,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34245,123000,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34260,123057,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34260,123058,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34260,123059,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34261,123061,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34261,123062,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34261,123063,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34262,123065,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34262,123066,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34262,123067,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34263,123070,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34263,123071,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34263,179948,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34276,123118,0407_Erro_2x,Erro de composição na divisão (não acoplado)
34276,123119,0407_Erro_2x,Erro de composição na divisão (não acoplado)
34276,123120,0407_Erro_2x,Erro de composição na divisão (não acoplado)
34277,123123,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34277,123124,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
34277,123125,0407_Erro_1,Erro de cálculo na divisão (acoplado com 0506_Erro_1)
