id_da_questao,id_da_alternativa,codigo_erro,nome_erro
8936,34364,0501_Erro_1,Erro Posicional
8936,34366,0501_Erro_1,Erro Posicional
8936,34367,0501_Erro_1,Erro Posicional
8938,34372,0501_Erro_2,Erro de composição
8938,34373,0501_Erro_2,Erro de composição
8938,34375,0501_Erro_2,Erro de composição
8939,34376,0501_Erro_3,Erro de escrita/leitura
8939,34377,0501_Erro_3,Erro de escrita/leitura
8939,34379,0501_Erro_3,Erro de escrita/leitura
8942,34388,0501_Erro_4,Erro de ordem
8942,34389,0501_Erro_4,Erro de ordem
8942,34390,0501_Erro_4,Erro de ordem
8943,34392,0501_Erro_1,Erro Posicional
8943,34393,0501_Erro_1,Erro Posicional
8943,34394,0501_Erro_1,Erro Posicional
8944,34396,0501_Erro_1,Erro Posicional
8944,34397,0501_Erro_1,Erro Posicional
8944,34398,0501_Erro_1,Erro Posicional
8947,34408,0501_Erro_2,Erro de composição
8947,34409,0501_Erro_2,Erro de composição
8947,34410,0501_Erro_2,Erro de composição
8949,34416,0501_Erro_3,Erro de escrita/leitura
8949,34417,0501_Erro_3,Erro de escrita/leitura
8949,34418,0501_Erro_3,Erro de escrita/leitura
8977,34528,0501_Erro_1,Erro Posicional
8977,34530,0501_Erro_1,Erro Posicional
8977,34531,0501_Erro_1,Erro Posicional
8978,34532,0501_Erro_1,Erro Posicional
8978,34533,0501_Erro_1,Erro Posicional
8978,34535,0501_Erro_1,Erro Posicional
27485,98171,0501_Erro_2,Erro de composição
27485,98173,0501_Erro_2,Erro de composição
27485,98174,0501_Erro_2,Erro de composição
27490,98190,0501_Erro_2,Erro de composição
27490,98191,0501_Erro_2,Erro de composição
27490,98192,0501_Erro_2,Erro de composição
27492,98198,0501_Erro_2,Erro de composição
27492,98199,0501_Erro_2,Erro de composição
27492,98201,0501_Erro_2,Erro de composição
27493,98202,0501_Erro_2,Erro de composição
27493,98203,0501_Erro_2,Erro de composição
27493,98205,0501_Erro_2,Erro de composição
27494,98206,0501_Erro_3,Erro de escrita/leitura
27494,98207,0501_Erro_3,Erro de escrita/leitura
27494,98208,0501_Erro_3,Erro de escrita/leitura
27495,98210,0501_Erro_3,Erro de escrita/leitura
27495,98211,0501_Erro_3,Erro de escrita/leitura
27495,98212,0501_Erro_3,Erro de escrita/leitura
27496,98214,0501_Erro_3,Erro de escrita/leitura
27496,98215,0501_Erro_3,Erro de escrita/leitura
27496,98216,0501_Erro_3,Erro de escrita/leitura
27497,98218,0501_Erro_3,Erro de escrita/leitura
27497,98219,0501_Erro_3,Erro de escrita/leitura
27497,98221,0501_Erro_3,Erro de escrita/leitura
27498,98222,0501_Erro_3,Erro de escrita/leitura
27498,98223,0501_Erro_3,Erro de escrita/leitura
27498,98225,0501_Erro_3,Erro de escrita/leitura
27499,98226,0501_Erro_3,Erro de escrita/leitura
27499,98228,0501_Erro_3,Erro de escrita/leitura
27499,98229,0501_Erro_3,Erro de escrita/leitura
27500,98230,0501_Erro_2,Erro de composição
27500,98231,0501_Erro_2,Erro de composição
27500,98233,0501_Erro_2,Erro de composição
27501,98234,0501_Erro_2,Erro de composição
27501,98235,0501_Erro_2,Erro de composição
27501,98236,0501_Erro_2,Erro de composição
27503,98242,0501_Erro_2,Erro de composição
27503,98243,0501_Erro_2,Erro de composição
27503,98245,0501_Erro_2,Erro de composição
27504,98247,0501_Erro_2,Erro de composição
27504,98248,0501_Erro_2,Erro de composição
27504,98249,0501_Erro_2,Erro de composição
27505,98250,0501_Erro_2,Erro de composição
27505,98251,0501_Erro_2,Erro de composição
27505,98252,0501_Erro_2,Erro de composição
51354,178622,0501_Erro_3,Erro de escrita/leitura
51354,178624,0501_Erro_3,Erro de escrita/leitura
51354,178625,0501_Erro_3,Erro de escrita/leitura
51355,178627,0501_Erro_5,Erro de ordenação
51355,178628,0501_Erro_5,Erro de ordenação
51355,178629,0501_Erro_5,Erro de ordenação
51358,178638,0501_Erro_1,Erro Posicional
51358,178640,0501_Erro_1,Erro Posicional
51358,178641,0501_Erro_1,Erro Posicional
51362,178654,0501_Erro_4,Erro de ordem
51362,178655,0501_Erro_4,Erro de ordem
51362,178657,0501_Erro_4,Erro de ordem
51363,178658,0501_Erro_2,Erro de composição
51363,178659,0501_Erro_2,Erro de composição
51363,178660,0501_Erro_2,Erro de composição
51415,178866,0501_Erro_5,Erro de ordenação
51415,178867,0501_Erro_5,Erro de ordenação
51415,178868,0501_Erro_5,Erro de ordenação
51416,178870,0501_Erro_5,Erro de ordenação
51416,178871,0501_Erro_5,Erro de ordenação
51416,178873,0501_Erro_5,Erro de ordenação
51417,178874,0501_Erro_3,Erro de escrita/leitura
51417,178876,0501_Erro_3,Erro de escrita/leitura
51417,178877,0501_Erro_3,Erro de escrita/leitura
51419,178882,0501_Erro_2,Erro de composição
51419,178884,0501_Erro_2,Erro de composição
51419,178885,0501_Erro_2,Erro de composição
