id_da_questao,id_da_alternativa,codigo_erro,nome_erro
38030,137535,04060710_Erro_2,Erro de cálculo produto / cociente
38030,137536,04060710_Erro_2,Erro de cálculo produto / cociente
8822,33910,04060710_Erro_2,Erro de cálculo produto / cociente
8822,33911,04060710_Erro_2,Erro de cálculo produto / cociente
8822,33912,04060710_Erro_2,Erro de cálculo produto / cociente
8836,33965,04060710_Erro_2,Erro de cálculo produto / cociente
8836,33966,04060710_Erro_2,Erro de cálculo produto / cociente
8836,33967,04060710_Erro_2,Erro de cálculo produto / cociente
8838,33973,04060710_Erro_1,Erro de soma/subtração inteira
8838,33974,04060710_Erro_1,Erro de soma/subtração inteira
8838,33975,04060710_Erro_1,Erro de soma/subtração inteira
8840,33981,04060710_Erro_3,Multiplica/Divide invertido
8840,33982,04060710_Erro_3,Multiplica/Divide invertido
8840,33984,04060710_Erro_3,Multiplica/Divide invertido
8851,34025,04060710_Erro_2,Erro de cálculo produto / cociente
8851,34027,04060710_Erro_2,Erro de cálculo produto / cociente
8851,34028,04060710_Erro_2,Erro de cálculo produto / cociente
8852,34029,04060710_Erro_1,Erro de soma/subtração inteira
8852,34030,04060710_Erro_1,Erro de soma/subtração inteira
8852,34031,04060710_Erro_1,Erro de soma/subtração inteira
8853,34033,04060710_Erro_1,Erro de soma/subtração inteira
8853,34034,04060710_Erro_1,Erro de soma/subtração inteira
8853,34036,04060710_Erro_1,Erro de soma/subtração inteira
8854,34037,04060710_Erro_2,Erro de cálculo produto / cociente
8854,34039,04060710_Erro_2,Erro de cálculo produto / cociente
8854,34040,04060710_Erro_2,Erro de cálculo produto / cociente
8855,34041,04060710_Erro_1,Erro de soma/subtração inteira
8855,34042,04060710_Erro_1,Erro de soma/subtração inteira
8855,34044,04060710_Erro_1,Erro de soma/subtração inteira
8856,34045,04060710_Erro_2,Erro de cálculo produto / cociente
8856,34047,04060710_Erro_2,Erro de cálculo produto / cociente
8856,34048,04060710_Erro_2,Erro de cálculo produto / cociente
8857,34049,04060710_Erro_2,Erro de cálculo produto / cociente
8857,34051,04060710_Erro_2,Erro de cálculo produto / cociente
8857,34052,04060710_Erro_2,Erro de cálculo produto / cociente
12185,46724,04060710_Erro_1,Erro de soma/subtração inteira
12185,46725,04060710_Erro_1,Erro de soma/subtração inteira
12185,46726,04060710_Erro_1,Erro de soma/subtração inteira
12186,46728,04060710_Erro_1,Erro de soma/subtração inteira
12186,46729,04060710_Erro_1,Erro de soma/subtração inteira
12186,46731,04060710_Erro_1,Erro de soma/subtração inteira
12187,46732,04060710_Erro_1,Erro de soma/subtração inteira
12187,46734,04060710_Erro_1,Erro de soma/subtração inteira
12187,46735,04060710_Erro_1,Erro de soma/subtração inteira
12188,46736,04060710_Erro_1,Erro de soma/subtração inteira
12188,46737,04060710_Erro_1,Erro de soma/subtração inteira
12188,46739,04060710_Erro_1,Erro de soma/subtração inteira
12190,46744,04060710_Erro_2,Erro de cálculo produto / cociente
12190,46745,04060710_Erro_2,Erro de cálculo produto / cociente
12190,46747,04060710_Erro_2,Erro de cálculo produto / cociente
12191,46748,04060710_Erro_1,Erro de soma/subtração inteira
12191,46749,04060710_Erro_1,Erro de soma/subtração inteira
12191,193765,04060710_Erro_1,Erro de soma/subtração inteira
12193,46754,04060710_Erro_1,Erro de soma/subtração inteira
12193,46755,04060710_Erro_1,Erro de soma/subtração inteira
12193,193767,04060710_Erro_1,Erro de soma/subtração inteira
12194,46756,04060710_Erro_2,Erro de cálculo produto / cociente
12194,46757,04060710_Erro_2,Erro de cálculo produto / cociente
12194,46759,04060710_Erro_2,Erro de cálculo produto / cociente
12196,46764,04060710_Erro_2,Erro de cálculo produto / cociente
12196,46766,04060710_Erro_2,Erro de cálculo produto / cociente
12196,46767,04060710_Erro_2,Erro de cálculo produto / cociente
12198,46770,04060710_Erro_2,Erro de cálculo produto / cociente
12198,46771,04060710_Erro_2,Erro de cálculo produto / cociente
12198,46773,04060710_Erro_2,Erro de cálculo produto / cociente
12200,46778,04060710_Erro_2,Erro de cálculo produto / cociente
12200,46779,04060710_Erro_2,Erro de cálculo produto / cociente
12200,46781,04060710_Erro_2,Erro de cálculo produto / cociente
12201,46782,04060710_Erro_2,Erro de cálculo produto / cociente
12201,46783,04060710_Erro_2,Erro de cálculo produto / cociente
12201,46785,04060710_Erro_2,Erro de cálculo produto / cociente
12203,46790,04060710_Erro_2,Erro de cálculo produto / cociente
12203,46791,04060710_Erro_2,Erro de cálculo produto / cociente
12203,46793,04060710_Erro_2,Erro de cálculo produto / cociente
12204,46794,04060710_Erro_2,Erro de cálculo produto / cociente
12204,46795,04060710_Erro_2,Erro de cálculo produto / cociente
12204,46797,04060710_Erro_2,Erro de cálculo produto / cociente
12205,46798,04060710_Erro_2,Erro de cálculo produto / cociente
12205,193768,04060710_Erro_2,Erro de cálculo produto / cociente
12205,193769,04060710_Erro_2,Erro de cálculo produto / cociente
12207,46804,04060710_Erro_3,Multiplica/Divide invertido
12207,46805,04060710_Erro_3,Multiplica/Divide invertido
12207,46806,04060710_Erro_3,Multiplica/Divide invertido
12209,46812,04060710_Erro_1,Erro de soma/subtração inteira
12209,46813,04060710_Erro_1,Erro de soma/subtração inteira
12209,46815,04060710_Erro_1,Erro de soma/subtração inteira
12210,46817,04060710_Erro_2,Erro de cálculo produto / cociente
12210,46818,04060710_Erro_2,Erro de cálculo produto / cociente
12210,46819,04060710_Erro_2,Erro de cálculo produto / cociente
12211,46821,04060710_Erro_2,Erro de cálculo produto / cociente
12211,193771,04060710_Erro_2,Erro de cálculo produto / cociente
12213,46826,04060710_Erro_1,Erro de soma/subtração inteira
12213,46828,04060710_Erro_1,Erro de soma/subtração inteira
12213,46829,04060710_Erro_1,Erro de soma/subtração inteira
12215,46834,04060710_Erro_1,Erro de soma/subtração inteira
12215,46835,04060710_Erro_1,Erro de soma/subtração inteira
12215,46836,04060710_Erro_1,Erro de soma/subtração inteira
12216,46838,04060710_Erro_1,Erro de soma/subtração inteira
12216,46839,04060710_Erro_1,Erro de soma/subtração inteira
12216,46841,04060710_Erro_1,Erro de soma/subtração inteira
12218,46847,04060710_Erro_1,Erro de soma/subtração inteira
12218,46848,04060710_Erro_1,Erro de soma/subtração inteira
12218,46849,04060710_Erro_1,Erro de soma/subtração inteira
12219,46850,04060710_Erro_2,Erro de cálculo produto / cociente
12219,46852,04060710_Erro_2,Erro de cálculo produto / cociente
12219,46853,04060710_Erro_2,Erro de cálculo produto / cociente
12220,46854,04060710_Erro_2,Erro de cálculo produto / cociente
12220,46855,04060710_Erro_2,Erro de cálculo produto / cociente
12220,46856,04060710_Erro_2,Erro de cálculo produto / cociente
12222,46862,04060710_Erro_2,Erro de cálculo produto / cociente
12222,46863,04060710_Erro_2,Erro de cálculo produto / cociente
12222,46865,04060710_Erro_2,Erro de cálculo produto / cociente
12224,46870,04060710_Erro_2,Erro de cálculo produto / cociente
12224,46871,04060710_Erro_2,Erro de cálculo produto / cociente
12224,46873,04060710_Erro_2,Erro de cálculo produto / cociente
12226,46878,04060710_Erro_2,Erro de cálculo produto / cociente
12226,46879,04060710_Erro_2,Erro de cálculo produto / cociente
12226,46881,04060710_Erro_2,Erro de cálculo produto / cociente
12227,46882,04060710_Erro_2,Erro de cálculo produto / cociente
12227,46883,04060710_Erro_2,Erro de cálculo produto / cociente
12227,46885,04060710_Erro_2,Erro de cálculo produto / cociente
12228,46887,04060710_Erro_2,Erro de cálculo produto / cociente
12228,46888,04060710_Erro_2,Erro de cálculo produto / cociente
12228,46889,04060710_Erro_2,Erro de cálculo produto / cociente
34152,122625,04060710_Erro_1,Erro de soma/subtração inteira
34152,122627,04060710_Erro_1,Erro de soma/subtração inteira
34152,122628,04060710_Erro_1,Erro de soma/subtração inteira
34154,122633,04060710_Erro_2,Erro de cálculo produto / cociente
34154,122635,04060710_Erro_2,Erro de cálculo produto / cociente
34154,122636,04060710_Erro_2,Erro de cálculo produto / cociente
34155,122637,04060710_Erro_2,Erro de cálculo produto / cociente
34155,122638,04060710_Erro_2,Erro de cálculo produto / cociente
34155,122640,04060710_Erro_2,Erro de cálculo produto / cociente
34156,122641,04060710_Erro_2,Erro de cálculo produto / cociente
34156,122642,04060710_Erro_2,Erro de cálculo produto / cociente
34156,122643,04060710_Erro_2,Erro de cálculo produto / cociente
34195,122797,04060710_Erro_2,Erro de cálculo produto / cociente
34195,122798,04060710_Erro_2,Erro de cálculo produto / cociente
34195,122800,04060710_Erro_2,Erro de cálculo produto / cociente
34196,122801,04060710_Erro_2,Erro de cálculo produto / cociente
34196,122803,04060710_Erro_2,Erro de cálculo produto / cociente
34196,122804,04060710_Erro_2,Erro de cálculo produto / cociente
34199,122813,04060710_Erro_2,Erro de cálculo produto / cociente
34199,122814,04060710_Erro_2,Erro de cálculo produto / cociente
34199,122816,04060710_Erro_2,Erro de cálculo produto / cociente
34202,122825,04060710_Erro_1,Erro de soma/subtração inteira
34202,122826,04060710_Erro_1,Erro de soma/subtração inteira
34202,122828,04060710_Erro_1,Erro de soma/subtração inteira
34214,122873,04060710_Erro_2,Erro de cálculo produto / cociente
34214,122874,04060710_Erro_2,Erro de cálculo produto / cociente
34214,122876,04060710_Erro_2,Erro de cálculo produto / cociente
34218,122889,04060710_Erro_2,Erro de cálculo produto / cociente
34218,122890,04060710_Erro_2,Erro de cálculo produto / cociente
34218,122892,04060710_Erro_2,Erro de cálculo produto / cociente
34222,122905,04060710_Erro_2,Erro de cálculo produto / cociente
34222,122906,04060710_Erro_2,Erro de cálculo produto / cociente
34222,122907,04060710_Erro_2,Erro de cálculo produto / cociente
34224,122913,04060710_Erro_2,Erro de cálculo produto / cociente
34224,122915,04060710_Erro_2,Erro de cálculo produto / cociente
34224,122916,04060710_Erro_2,Erro de cálculo produto / cociente
34245,122997,04060710_Erro_2,Erro de cálculo produto / cociente
34245,122998,04060710_Erro_2,Erro de cálculo produto / cociente
34245,123000,04060710_Erro_2,Erro de cálculo produto / cociente
34260,123057,04060710_Erro_2,Erro de cálculo produto / cociente
34260,123058,04060710_Erro_2,Erro de cálculo produto / cociente
34260,123059,04060710_Erro_2,Erro de cálculo produto / cociente
34261,123061,04060710_Erro_2,Erro de cálculo produto / cociente
34261,123062,04060710_Erro_2,Erro de cálculo produto / cociente
34261,123063,04060710_Erro_2,Erro de cálculo produto / cociente
34262,123065,04060710_Erro_2,Erro de cálculo produto / cociente
34262,123066,04060710_Erro_2,Erro de cálculo produto / cociente
34262,123068,04060710_Erro_2,Erro de cálculo produto / cociente
34263,123069,04060710_Erro_2,Erro de cálculo produto / cociente
34263,123070,04060710_Erro_2,Erro de cálculo produto / cociente
34263,123071,04060710_Erro_2,Erro de cálculo produto / cociente
34276,123118,04060710_Erro_4,Ignora resto / arredonda mal
34276,123119,04060710_Erro_4,Ignora resto / arredonda mal
34276,123120,04060710_Erro_4,Ignora resto / arredonda mal
34277,123123,04060710_Erro_4,Ignora resto / arredonda mal
34277,123124,04060710_Erro_4,Ignora resto / arredonda mal
34277,123125,04060710_Erro_4,Ignora resto / arredonda mal
