id_da_questao,id_da_alternativa,codigo_erro,nome_erro
3241,11954,0401_Erro_2,Erro de composição
3241,11956,0401_Erro_2,Erro de composição
3241,11957,0401_Erro_2,Erro de composição
3243,11962,0401_Erro_2,Erro de composição
3243,11963,0401_Erro_2,Erro de composição
3243,11964,0401_Erro_2,Erro de composição
27416,97902,0401_Erro_5,Erro de ordenação
27416,97903,0401_Erro_5,Erro de ordenação
27416,97905,0401_Erro_5,Erro de ordenação
27417,97906,0401_Erro_5,Erro de ordenação
27417,97907,0401_Erro_5,Erro de ordenação
27417,97908,0401_Erro_5,Erro de ordenação
27436,97982,0401_Erro_1,Erro Posicional
27436,97983,0401_Erro_1,Erro Posicional
27436,97984,0401_Erro_2,Erro de composição
27438,97990,0401_Erro_2,Erro de composição
27438,97991,0401_Erro_2,Erro de composição
27438,97992,0401_Erro_2,Erro de composição
27439,97994,0401_Erro_1,Erro Posicional
27439,97995,0401_Erro_1,Erro Posicional
27439,97996,0401_Erro_1,Erro Posicional
27440,97998,0401_Erro_1,Erro Posicional
27440,97999,0401_Erro_1,Erro Posicional
27440,98001,0401_Erro_1,Erro Posicional
27441,98002,0401_Erro_2,Erro de composição
27441,98003,0401_Erro_1,Erro Posicional
27441,98005,0401_Erro_1,Erro Posicional
27451,98043,0401_Erro_2,Erro de composição
27451,98044,0401_Erro_2,Erro de composição
27451,98045,0401_Erro_2,Erro de composição
27453,98051,0401_Erro_2,Erro de composição
27453,98052,0401_Erro_2,Erro de composição
27453,98053,0401_Erro_2,Erro de composição
27455,98058,0401_Erro_2,Erro de composição
27455,98060,0401_Erro_2,Erro de composição
27455,165326,0401_Erro_2,Erro de composição
27459,98073,0401_Erro_2,Erro de composição
27459,98074,0401_Erro_2,Erro de composição
27459,98075,0401_Erro_2,Erro de composição
27461,98082,0401_Erro_2,Erro de composição
27461,98083,0401_Erro_2,Erro de composição
27461,98084,0401_Erro_2,Erro de composição
27462,98085,0401_Erro_2,Erro de composição
27462,98086,0401_Erro_2,Erro de composição
27462,98088,0401_Erro_2,Erro de composição
27463,98089,0401_Erro_2,Erro de composição
27463,98090,0401_Erro_2,Erro de composição
27463,98092,0401_Erro_2,Erro de composição
27464,98094,0401_Erro_2,Erro de composição
27464,98095,0401_Erro_2,Erro de composição
27464,98096,0401_Erro_2,Erro de composição
27466,98102,0401_Erro_2,Erro de composição
27466,179353,0401_Erro_2,Erro de composição
27466,179354,0401_Erro_2,Erro de composição
