id_da_questao,id_da_alternativa,codigo_erro,nome_erro
35988,129366,0503_Erro_1,Representação de parte do todo em quantidade
35988,129368,0503_Erro_1,Representação de parte do todo em quantidade
35988,129369,0503_Erro_1,Representação de parte do todo em quantidade
35989,129370,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35989,129371,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35989,129373,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35991,129378,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35991,129379,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35991,129381,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35992,129382,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35992,129383,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35992,129384,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35993,129386,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
35993,129387,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
35993,129389,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
35994,129390,0503_Erro_1,Representação de parte do todo em quantidade
35994,129392,0503_Erro_1,Representação de parte do todo em quantidade
35994,129393,0503_Erro_1,Representação de parte do todo em quantidade
35995,129394,0503_Erro_1,Representação de parte do todo em quantidade
35995,129395,0503_Erro_1,Representação de parte do todo em quantidade
35995,129397,0503_Erro_1,Representação de parte do todo em quantidade
35996,129398,0503_Erro_1,Representação de parte do todo em quantidade
35996,129400,0503_Erro_1,Representação de parte do todo em quantidade
35996,129401,0503_Erro_1,Representação de parte do todo em quantidade
35997,129402,0503_Erro_1,Representação de parte do todo em quantidade
35997,129404,0503_Erro_1,Representação de parte do todo em quantidade
35997,129405,0503_Erro_1,Representação de parte do todo em quantidade
36006,129438,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
36006,129439,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
36006,129441,0503_Erro_4x,Conversão número misto ⇄ decimal / fração
35976,129318,0503_Erro_1,Representação de parte do todo em quantidade
35976,129319,0503_Erro_1,Representação de parte do todo em quantidade
35976,129320,0503_Erro_1,Representação de parte do todo em quantidade
35977,129322,0503_Erro_3,Complemento / restante do todo
35977,129324,0503_Erro_3,Complemento / restante do todo
35977,129325,0503_Erro_3,Complemento / restante do todo
35978,129326,0503_Erro_1,Representação de parte do todo em quantidade
35978,129328,0503_Erro_1,Representação de parte do todo em quantidade
35978,129329,0503_Erro_1,Representação de parte do todo em quantidade
35980,129335,0503_Erro_3,Complemento / restante do todo
35980,129336,0503_Erro_3,Complemento / restante do todo
35980,129337,0503_Erro_3,Complemento / restante do todo
35990,129374,0503_Erro_1,Representação de parte do todo em quantidade
35990,129375,0503_Erro_1,Representação de parte do todo em quantidade
35990,129376,0503_Erro_1,Representação de parte do todo em quantidade
36000,129414,0503_Erro_2,Transformar quantidade (parte/total) em fração
36000,129416,0503_Erro_2,Transformar quantidade (parte/total) em fração
36000,129417,0503_Erro_2,Transformar quantidade (parte/total) em fração
36001,129419,0503_Erro_2,Transformar quantidade (parte/total) em fração
36001,129420,0503_Erro_2,Transformar quantidade (parte/total) em fração
36001,129421,0503_Erro_2,Transformar quantidade (parte/total) em fração
36002,129422,0503_Erro_2,Transformar quantidade (parte/total) em fração
36002,129424,0503_Erro_2,Transformar quantidade (parte/total) em fração
36002,129425,0503_Erro_2,Transformar quantidade (parte/total) em fração
36003,129427,0503_Erro_3,Complemento / restante do todo
36003,129428,0503_Erro_3,Complemento / restante do todo
36003,129429,0503_Erro_3,Complemento / restante do todo
36004,129430,0503_Erro_1,Representação de parte do todo em quantidade
36004,129431,0503_Erro_1,Representação de parte do todo em quantidade
36004,129433,0503_Erro_1,Representação de parte do todo em quantidade
36005,129435,0503_Erro_3,Complemento / restante do todo
36005,129436,0503_Erro_3,Complemento / restante do todo
36005,129437,0503_Erro_3,Complemento / restante do todo
36007,129442,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
36007,129443,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
36007,129445,0503_Erro_5x,Interpretação de frações em unidades de tempo (horas minutos)
36008,129446,0503_Erro_3,Complemento / restante do todo
36008,129448,0503_Erro_3,Complemento / restante do todo
36008,129449,0503_Erro_3,Complemento / restante do todo
36009,129450,0503_Erro_1,Representação de parte do todo em quantidade
36009,129451,0503_Erro_1,Representação de parte do todo em quantidade
36009,129453,0503_Erro_1,Representação de parte do todo em quantidade
36010,129454,0503_Erro_3,Complemento / restante do todo
36010,129456,0503_Erro_3,Complemento / restante do todo
36010,129457,0503_Erro_3,Complemento / restante do todo
36011,129459,0503_Erro_3,Complemento / restante do todo
36011,129460,0503_Erro_3,Complemento / restante do todo
36011,129461,0503_Erro_3,Complemento / restante do todo
36012,129462,0503_Erro_3,Complemento / restante do todo
36012,129463,0503_Erro_3,Complemento / restante do todo
36012,129464,0503_Erro_3,Complemento / restante do todo
