id_da_questao,id_da_alternativa,codigo_erro,nome_erro
38040,137574,0426_Erro_2,Probabilidade superestimada
38040,137576,0426_Erro_1,Probabilidade subestimada
38040,137577,0426_Erro_2,Probabilidade superestimada
38044,137590,0426_Erro_1,Probabilidade subestimada
38044,137592,0426_Erro_1,Probabilidade subestimada
38044,137593,0426_Erro_2,Probabilidade superestimada
38047,137603,0426_Erro_2,Probabilidade superestimada
38047,137604,0426_Erro_2,Probabilidade superestimada
38047,137605,0426_Erro_1,Probabilidade subestimada
38048,137607,0426_Erro_1,Probabilidade subestimada
38048,137608,0426_Erro_1,Probabilidade subestimada
38048,137609,0426_Erro_2,Probabilidade superestimada
38052,137623,0426_Erro_2,Probabilidade superestimada
38052,137624,0426_Erro_1,Probabilidade subestimada
38052,137625,0426_Erro_2,Probabilidade superestimada
38053,137626,0426_Erro_1,Probabilidade subestimada
38053,137628,0426_Erro_1,Probabilidade subestimada
38053,137629,0426_Erro_1,Probabilidade subestimada
38054,137631,0426_Erro_2,Probabilidade superestimada
38054,137632,0426_Erro_2,Probabilidade superestimada
38054,137633,0426_Erro_2,Probabilidade superestimada
38056,137639,0426_Erro_1,Probabilidade subestimada
38056,137640,0426_Erro_1,Probabilidade subestimada
38056,137641,0426_Erro_1,Probabilidade subestimada
38057,137643,0426_Erro_2,Probabilidade superestimada
38057,137644,0426_Erro_1,Probabilidade subestimada
38057,137645,0426_Erro_1,Probabilidade subestimada
38059,137651,0426_Erro_1,Probabilidade subestimada
38059,137652,0426_Erro_1,Probabilidade subestimada
38059,137653,0426_Erro_1,Probabilidade subestimada
38061,137659,0426_Erro_2,Probabilidade superestimada
38061,137660,0426_Erro_2,Probabilidade superestimada
38061,137661,0426_Erro_2,Probabilidade superestimada
38062,137663,0426_Erro_2,Probabilidade superestimada
38062,137664,0426_Erro_1,Probabilidade subestimada
38062,137665,0426_Erro_1,Probabilidade subestimada
38064,137671,0426_Erro_2,Probabilidade superestimada
38064,137672,0426_Erro_2,Probabilidade superestimada
38064,137673,0426_Erro_2,Probabilidade superestimada
38065,137675,0426_Erro_1,Probabilidade subestimada
38065,137676,0426_Erro_1,Probabilidade subestimada
38065,137677,0426_Erro_1,Probabilidade subestimada
38066,137679,0426_Erro_2,Probabilidade superestimada
38066,137680,0426_Erro_2,Probabilidade superestimada
38066,137681,0426_Erro_2,Probabilidade superestimada
38067,137683,0426_Erro_2,Probabilidade superestimada
38067,137684,0426_Erro_2,Probabilidade superestimada
38067,137685,0426_Erro_2,Probabilidade superestimada
38069,137690,0426_Erro_1,Probabilidade subestimada
38069,137691,0426_Erro_1,Probabilidade subestimada
38069,137692,0426_Erro_1,Probabilidade subestimada
38070,137695,0426_Erro_2,Probabilidade superestimada
38070,137696,0426_Erro_2,Probabilidade superestimada
38070,137697,0426_Erro_2,Probabilidade superestimada
38073,137707,0426_Erro_3x,Representação equivalente não-padrão
38073,137708,0426_Erro_1,Probabilidade subestimada
38073,137709,0426_Erro_2,Probabilidade superestimada
38074,137711,0426_Erro_2,Probabilidade superestimada
38074,137712,0426_Erro_2,Probabilidade superestimada
38074,137713,0426_Erro_2,Probabilidade superestimada
38075,137715,0426_Erro_2,Probabilidade superestimada
38075,137716,0426_Erro_2,Probabilidade superestimada
38075,137717,0426_Erro_2,Probabilidade superestimada
38076,137719,0426_Erro_2,Probabilidade superestimada
38076,137720,0426_Erro_2,Probabilidade superestimada
38076,137721,0426_Erro_2,Probabilidade superestimada
38077,137723,0426_Erro_1,Probabilidade subestimada
38077,137724,0426_Erro_2,Probabilidade superestimada
38077,137725,0426_Erro_2,Probabilidade superestimada
38078,137727,0426_Erro_2,Probabilidade superestimada
38078,137728,0426_Erro_2,Probabilidade superestimada
38078,137729,0426_Erro_2,Probabilidade superestimada
38079,137731,0426_Erro_1,Probabilidade subestimada
38079,137732,0426_Erro_1,Probabilidade subestimada
38079,137733,0426_Erro_2,Probabilidade superestimada
38080,137735,0426_Erro_1,Probabilidade subestimada
38080,137736,0426_Erro_1,Probabilidade subestimada
38080,137737,0426_Erro_1,Probabilidade subestimada
38081,137739,0426_Erro_1,Probabilidade subestimada
38081,137740,0426_Erro_1,Probabilidade subestimada
38081,137741,0426_Erro_1,Probabilidade subestimada
38082,137743,0426_Erro_1,Probabilidade subestimada
38082,137744,0426_Erro_1,Probabilidade subestimada
38082,137745,0426_Erro_1,Probabilidade subestimada
38083,137747,0426_Erro_2,Probabilidade superestimada
38083,137748,0426_Erro_2,Probabilidade superestimada
38083,137749,0426_Erro_2,Probabilidade superestimada
38084,137751,0426_Erro_1,Probabilidade subestimada
38084,137752,0426_Erro_1,Probabilidade subestimada
38084,137753,0426_Erro_1,Probabilidade subestimada
38085,137755,0426_Erro_2,Probabilidade superestimada
38085,137756,0426_Erro_1,Probabilidade subestimada
38085,137757,0426_Erro_1,Probabilidade subestimada
38086,137759,0426_Erro_2,Probabilidade superestimada
38086,137760,0426_Erro_1,Probabilidade subestimada
38086,137761,0426_Erro_2,Probabilidade superestimada
38347,138803,0426_Erro_2,Probabilidade superestimada
38347,138804,0426_Erro_2,Probabilidade superestimada
38347,138805,0426_Erro_2,Probabilidade superestimada
38348,138807,0426_Erro_2,Probabilidade superestimada
38348,138808,0426_Erro_2,Probabilidade superestimada
38348,138809,0426_Erro_2,Probabilidade superestimada
38349,138811,0426_Erro_2,Probabilidade superestimada
38349,138812,0426_Erro_1,Probabilidade subestimada
38349,138813,0426_Erro_2,Probabilidade superestimada
