
id_da_questao,id_da_alternativa,codigo_erro,nome_erro
26608,95472,0409_Erro_3,Complemento / restante do todo
26608,95474,0409_Erro_3,Complemento / restante do todo
26608,95475,0409_Erro_3,Complemento / restante do todo
53047,185523,0409_Erro_2,Transformar quantidade (parte/total) em fração
53047,185524,0409_Erro_2,Transformar quantidade (parte/total) em fração
53047,185526,0409_Erro_2,Transformar quantidade (parte/total) em fração
53048,185527,0409_Erro_5x,Interpretação de representações pictóricas / localização da fração
53048,185528,0409_Erro_5x,Interpretação de representações pictóricas / localização da fração
53048,185529,0409_Erro_5x,Interpretação de representações pictóricas / localização da fração
53049,185532,0409_Erro_2,Transformar quantidade (parte/total) em fração
53049,185533,0409_Erro_2,Transformar quantidade (parte/total) em fração
53049,185534,0409_Erro_2,Transformar quantidade (parte/total) em fração
53050,185535,0409_Erro_1,Representação de parte do todo em quantidade
53050,185537,0409_Erro_1,Representação de parte do todo em quantidade
53050,185538,0409_Erro_1,Representação de parte do todo em quantidade
53051,185539,0409_Erro_2,Transformar quantidade (parte/total) em fração
53051,185540,0409_Erro_2,Transformar quantidade (parte/total) em fração
53051,185541,0409_Erro_2,Transformar quantidade (parte/total) em fração
53052,185543,0409_Erro_2,Transformar quantidade (parte/total) em fração
53052,185545,0409_Erro_2,Transformar quantidade (parte/total) em fração
53052,185546,0409_Erro_2,Transformar quantidade (parte/total) em fração
53053,185547,0409_Erro_2,Transformar quantidade (parte/total) em fração
53053,185548,0409_Erro_2,Transformar quantidade (parte/total) em fração
53053,185550,0409_Erro_2,Transformar quantidade (parte/total) em fração
53054,185551,0409_Erro_2,Transformar quantidade (parte/total) em fração
53054,185553,0409_Erro_2,Transformar quantidade (parte/total) em fração
53054,185554,0409_Erro_2,Transformar quantidade (parte/total) em fração
53055,185555,0409_Erro_2,Transformar quantidade (parte/total) em fração
53055,185557,0409_Erro_2,Transformar quantidade (parte/total) em fração
53055,185558,0409_Erro_2,Transformar quantidade (parte/total) em fração
53060,185576,0409_Erro_2,Transformar quantidade (parte/total) em fração
53060,185577,0409_Erro_2,Transformar quantidade (parte/total) em fração
53060,185578,0409_Erro_2,Transformar quantidade (parte/total) em fração
53064,185591,0409_Erro_3,Complemento / restante do todo
53064,185593,0409_Erro_3,Complemento / restante do todo
53064,185594,0409_Erro_3,Complemento / restante do todo
