id_da_questao,id_da_alternativa,codigo_erro,nome_erro
53054,185553,0409a_Erro_2,Transformar parte total em fracao
53055,185555,0409a_Erro_2,Transformar parte total em fracao
53055,185556,0409a_Erro_2,Transformar parte total em fracao
53055,185557,0409a_Erro_2,Transformar parte total em fracao
53060,185575,0409a_Erro_2,Transformar parte total em fracao
53060,185576,0409a_Erro_2,Transformar parte total em fracao
53060,185577,0409a_Erro_2,Transformar parte total em fracao
53064,185591,0409a_Erro_1,Representacao de parte do todo em quantidade
53064,185592,0409a_Erro_1,Representacao de parte do todo em quantidade
53064,185594,0409a_Erro_1,Representacao de parte do todo em quantidade
